realtime,framenum,rendertime(ms),GPUUtil(%)
8.164225,481,13.610900,99
8.178547,482,13.825900,99
8.192453,483,10.377300,99
8.207047,484,14.067700,99
8.221113,485,13.570300,99
8.235124,486,13.213900,99
8.249254,487,13.698400,99
8.263406,488,13.663000,99
8.277586,489,13.690900,99
8.292103,490,13.839600,99
8.306610,491,14.031700,99
8.321158,492,14.064300,99
8.335236,493,13.310600,99
8.349335,494,13.687000,99
8.363590,495,13.764400,99
8.377769,496,13.669100,99
8.392061,497,10.371400,99
8.406955,498,14.510300,99
8.421227,499,13.793400,99
8.435659,500,13.490500,99
8.449833,501,13.477600,99
8.464030,502,13.703300,99
8.478531,503,14.002300,99
8.492353,504,13.049200,99
8.507017,505,14.070500,99
8.520956,506,13.446800,99
8.535379,507,13.920100,99
8.550383,508,14.634800,99
8.564464,509,13.579600,99
8.578814,510,13.868000,99
8.593369,511,11.433300,99
8.608270,512,14.473800,99
8.623073,513,14.235000,99
8.637599,514,14.030400,99
8.652433,515,13.863000,99
8.667375,516,14.434100,99
8.681990,517,14.109500,99
8.697116,518,14.332100,99
8.712010,519,14.015500,99
8.727494,520,14.977900,99
8.741925,521,13.939300,99
8.756840,522,14.117700,99
8.771804,523,14.096000,99
8.786752,524,14.458900,99
8.802029,525,14.794800,99
8.816798,526,14.260900,99
8.831936,527,14.271800,99
8.846851,528,14.431700,99
8.862039,529,14.693200,99
8.877233,530,14.699600,99
8.892063,531,13.807900,99
8.907105,532,14.451800,99
8.922207,533,14.609400,99
8.936848,534,14.137000,99
8.951594,535,13.912700,99
8.966147,536,14.060700,99
8.980921,537,14.259200,99
8.995463,538,13.591800,99
9.009916,539,13.975100,99
9.024503,540,14.010800,99
9.039198,541,14.181500,99
9.053706,542,13.694700,99
9.069399,543,15.213900,99
9.083182,544,13.287000,99
9.097918,545,14.228800,99
9.112028,546,13.282000,99
9.126324,547,13.703800,99
9.140705,548,13.884400,99
9.155065,549,13.340400,99
9.169397,550,13.909500,99
9.183724,551,13.816600,99
9.198736,552,14.509300,99
9.213069,553,13.463400,99
9.227688,554,14.145700,99
9.241875,555,13.692000,99
9.256531,556,14.072100,99
9.271160,557,13.871700,99
9.285548,558,13.890800,99
9.300037,559,13.974800,99
9.315432,560,14.479800,99
9.330620,560,14.757400,99
9.346080,562,14.828600,99
9.361419,563,14.850200,99
9.376740,564,14.816900,99
9.391862,565,10.535800,99
9.407024,566,14.738100,99
9.422138,567,14.613500,99
9.437958,568,15.319200,99
9.453463,569,14.620300,99
9.468700,570,14.805000,99
9.484034,571,14.843400,99
9.499320,572,14.801600,99
9.514477,573,14.278600,99
9.530022,574,15.126300,99
9.545691,575,15.175200,99
9.561409,576,15.223200,99
9.576747,577,14.835500,99
9.591946,578,10.695100,99
9.607748,579,15.254800,99
9.623219,580,14.981100,99
9.639036,581,15.324600,99
9.654428,582,14.611200,99
9.669848,583,15.022000,99
9.685334,584,14.710500,99
9.701348,585,15.543500,99
9.717118,586,15.260200,99
9.732889,587,14.907600,99
9.748621,588,15.243700,99
9.764171,589,15.050300,99
9.779487,590,14.809300,99
9.795050,591,13.841300,99
9.810637,592,15.215400,99
9.826276,593,15.143200,99
9.841906,594,15.137600,99
9.857305,595,14.797600,99
9.872736,596,14.533800,99
9.887977,597,14.485800,99
9.903603,598,15.123400,99
9.919202,599,15.108400,99
9.934984,600,15.001600,99
9.950446,601,14.828900,99
9.966157,602,15.212200,99
9.981805,603,15.146100,99
9.997399,604,14.786200,99
10.013192,605,14.928400,99
10.031208,606,17.529700,99
10.046948,607,15.241400,99
10.062689,608,15.253000,99
10.078586,609,15.399500,99
10.094614,610,15.246200,99
10.110362,611,15.300800,99
10.126271,612,15.402900,99
10.142523,613,15.755000,99
10.160326,614,17.306200,99
10.176744,615,15.648800,99
10.192803,616,11.502300,99
10.208769,617,15.583300,99
10.224357,618,15.081900,99
10.240060,619,15.195700,99
10.256065,620,15.503900,99
10.272114,621,15.248100,99
10.288344,622,15.740800,99
10.304146,623,15.180500,99
10.320157,624,15.514000,99
10.336103,625,15.447000,99
10.351792,626,14.829900,99
10.367975,627,15.579500,99
10.384047,628,15.570500,99
10.400378,629,15.831600,99
10.416365,630,15.496800,99
10.432769,631,15.516100,99
10.449412,632,16.144800,99
10.466277,633,16.372700,99
10.483001,634,16.228500,99
10.501509,635,18.023200,99
10.518989,636,16.998000,99
10.536647,637,16.856600,99
10.553996,638,16.325800,99
10.571374,639,16.881300,99
10.588868,640,16.999000,99
10.606490,641,17.126900,99
10.624579,642,17.581600,99
10.642678,643,17.603900,99
10.660394,644,17.214600,99
10.678752,645,17.552000,99
10.696090,646,16.548600,99
10.706711,646,9.807000,99
10.756375,647,46.393700,99
10.783008,649,22.828400,86
10.799890,650,16.380400,86
10.817807,651,17.010100,86
10.834634,652,15.972200,86
10.850820,653,15.614000,86
10.867879,654,16.561300,86
10.884338,655,15.946700,86
10.900889,656,16.057300,86
10.917703,657,16.016100,86
10.935270,658,16.783200,86
10.952573,659,16.347300,86
10.970523,660,17.475200,86
10.987937,661,16.932000,99
11.005158,662,16.729800,99
11.022772,663,17.116400,99
11.040094,664,16.838300,99
11.057541,665,16.397700,99
11.075023,666,16.680900,99
11.092226,667,16.593000,99
11.110178,668,17.444800,99
11.126936,669,16.253300,99
11.144562,670,17.116800,99
11.162406,671,17.339600,99
11.179650,672,16.749100,99
11.197133,673,15.865700,99
11.214543,674,16.366400,99
11.232068,675,17.043800,99
11.249158,676,16.599500,99
11.266253,677,16.609400,99
11.286279,678,19.529800,99
11.304290,679,17.505800,99
11.321967,680,17.105200,99
11.339377,681,16.912500,99
11.357332,682,17.003700,99
11.375368,683,17.274500,99
11.393094,684,16.858900,99
11.411092,685,17.510700,99
11.428794,686,17.202800,99
11.446214,687,16.915800,99
11.464282,688,17.567400,99
11.482440,689,17.662200,99
11.500220,690,17.299300,99
11.517699,691,16.984400,99
11.535275,692,16.703400,99
11.553067,693,17.060600,99
11.570854,694,17.305300,99
11.588772,694,17.420000,99
11.633615,696,44.356800,99
11.651144,697,17.033400,99
11.668494,698,16.862900,99
11.686958,699,17.957100,99
11.704823,700,17.373400,99
11.722629,701,17.295100,99
11.740008,702,16.829900,99
11.757553,703,16.629000,99
11.775886,704,17.547800,86
11.794616,705,13.699000,86
11.813247,706,18.201900,86
11.831733,707,17.991900,86
11.850300,708,18.060500,86
11.868578,709,17.749500,86
11.886670,710,17.572400,86
11.906859,711,19.692100,86
11.924639,712,17.276100,86
11.943237,713,18.106600,86
11.961256,714,17.528300,86
11.980158,715,18.405100,99
11.998227,716,17.286300,99
12.016027,717,16.840500,99
12.033876,718,16.969000,99
12.051813,719,17.307900,99
12.069480,720,17.173100,99
12.087921,721,17.651100,99
12.105531,722,16.925200,99
12.123427,723,17.113100,99
12.141342,724,17.430600,99
12.159498,725,17.661400,99
12.177934,726,17.656200,99
12.195897,727,14.920400,99
12.214064,728,17.355600,99
12.231923,729,17.355500,99
12.249540,730,17.105800,99
12.267379,731,17.245900,99
12.285017,732,17.141100,99
12.302341,733,16.834800,99
12.319755,734,16.917800,99
12.337021,735,16.486000,99
12.354294,736,16.387800,99
12.372286,737,17.515700,99
12.389691,738,16.921700,99
12.407165,739,16.978500,99
12.424859,740,17.202200,99
12.442617,741,17.262800,99
12.459528,742,16.417600,99
12.478476,743,18.152200,99
12.495503,744,16.246000,99
12.513044,745,16.556400,99
12.530267,746,16.726300,99
12.547255,747,16.403700,99
12.564119,748,16.359600,99
12.580687,749,16.074400,99
12.598025,750,16.539200,99
12.615235,751,16.394100,99
12.632226,752,16.122300,99
12.650931,753,18.219000,99
12.667511,754,16.004800,99
12.683962,755,15.948000,99
12.700571,756,16.105200,99
12.716823,757,15.612500,99
12.733434,758,15.833100,99
12.749617,759,15.722400,99
12.765829,760,15.723600,99
12.782259,761,15.938700,99
12.798444,762,15.682400,99
12.815306,763,16.017600,99
12.832012,764,15.824500,99
12.848007,765,15.492800,99
12.864232,766,15.730900,99
12.880832,767,16.096000,99
12.897055,768,15.759200,99
12.913859,769,15.936900,99
12.930202,770,15.866500,99
12.946709,771,15.961900,99
12.962357,772,15.158600,99
12.978262,772,15.401600,99
12.995869,774,15.502500,99
13.012691,775,15.947800,99
13.029140,776,15.931600,99
13.045162,777,15.523000,99
13.060745,778,15.090900,99
13.076351,779,15.105400,99
13.091753,780,14.517200,99
13.108067,781,15.802100,99
13.123582,782,15.026300,99
13.139266,783,15.187700,99
13.155187,784,14.895500,99
13.170844,785,14.748900,99
13.186315,786,14.895300,99
13.202045,787,15.235500,99
13.217367,788,14.783900,99
13.233155,789,14.906200,99
13.248563,790,14.975400,99
13.263929,791,14.870300,99
13.279672,792,15.252200,99
13.295637,793,15.469600,99
13.310989,794,14.352700,99
13.326753,795,15.250300,99
13.343082,796,15.837400,99
13.358829,797,15.172000,99
13.375288,798,15.598500,99
13.391673,799,14.970400,99
13.408133,800,15.961500,99
13.424244,801,15.609200,99
13.440676,802,15.927900,99
13.456236,803,15.060500,99
13.472258,804,15.066700,99
13.489720,805,16.821800,99
13.506016,806,15.794100,99
13.521969,807,15.444800,99
13.537626,808,15.147000,99
13.553563,809,15.042600,99
13.570403,810,16.355800,99
13.586497,811,15.595900,99
13.602803,812,15.816100,99
13.619334,813,16.025000,99
13.636214,814,16.371900,99
13.652440,815,15.255900,99
13.668808,816,15.884800,99
13.685190,817,15.691700,99
13.701534,818,15.836900,99
13.717682,819,15.668800,99
13.734202,820,15.639800,99
13.750093,821,15.291600,99
13.766161,822,15.576400,99
13.782912,823,16.251300,99
13.799523,824,16.146300,99
13.815693,825,15.658300,99
13.831858,826,15.194800,99
13.848085,827,15.719300,99
13.864002,828,15.416600,99
13.880484,829,15.976700,99
13.897118,830,16.142200,99
13.912645,831,14.671400,99
13.928239,832,15.107400,99
13.944130,833,15.372900,99
13.959494,834,14.634500,99
13.975719,835,15.716100,99
13.991110,836,11.191600,99
14.008081,837,16.585800,99
14.024554,838,15.973600,99
14.041601,838,16.548900,99
14.059542,840,17.451200,99
14.076970,841,16.935000,99
14.093709,842,15.947600,99
14.110740,843,16.603500,99
14.127764,844,16.512200,99
14.144733,845,16.455400,99
14.161950,846,16.719100,99
14.178185,847,15.707800,99
14.194805,848,14.509900,99
14.210650,849,15.137200,99
14.226978,850,15.751400,99
14.243032,851,15.571000,99
14.258931,852,15.406300,99
14.275110,853,15.344900,99
14.290952,854,14.735200,99
14.307088,855,15.626400,99
14.322870,856,14.966300,99
14.338928,857,15.562800,99
14.354666,858,14.841700,99
14.370496,859,14.955000,99
14.386047,860,14.966100,99
14.402045,861,15.501600,99
14.417901,862,15.357200,99
14.433770,863,15.064200,99
14.449648,864,15.198100,99
14.465773,865,15.639800,99
14.481732,866,15.461700,99
14.497686,867,15.462300,99
14.513348,868,14.882400,99
14.529438,869,15.652200,99
14.545594,870,15.492000,99
14.561891,871,15.804800,99
14.577798,872,15.399300,99
14.593392,873,13.253200,99
14.609672,873,15.849000,99
14.626769,875,16.576200,99
14.642881,876,15.615300,99
14.658586,877,15.211500,99
14.674578,878,15.426200,99
14.690137,879,14.861900,99
14.706359,880,15.653900,99
14.722078,881,15.211500,99
14.738793,882,16.232900,99
14.755046,883,15.263900,99
14.771680,884,15.792000,99
14.788237,885,16.071600,99
14.805034,886,16.308400,99
14.821530,887,16.008200,99
14.839408,888,17.390600,99
14.856574,889,16.669800,99
14.874694,890,17.305000,99
14.891849,891,16.093900,99
14.909112,892,16.716400,99
14.925718,893,16.115300,99
14.943356,894,17.130300,99
14.960622,895,16.769700,99
14.977791,896,16.644600,99
14.994770,897,14.951300,99
15.011508,898,15.888200,99
15.028123,899,16.114000,99
15.044657,900,16.027000,99
15.061711,901,16.551300,99
15.079469,902,17.251500,99
15.096398,903,16.138700,99
15.113210,904,15.943400,99
15.130207,905,16.520200,99
15.147254,906,16.488500,99
15.164304,907,16.569100,99
15.181512,908,16.704500,99
15.198245,909,16.238600,99
15.215033,910,15.919900,99
15.231972,911,16.087400,99
15.248720,912,16.244200,99
15.265053,913,15.835300,99
15.281889,914,16.327800,99
15.298622,915,16.233900,99
15.315255,916,15.768100,99
15.331759,917,15.500600,99
15.348689,918,16.438400,99
15.365510,919,16.323900,99
15.382337,920,16.325700,99
15.400189,921,17.357400,99
15.416952,922,16.256900,99
15.434348,923,16.607000,99
15.451712,924,16.518300,99
15.469378,925,17.169500,99
15.487424,926,17.551600,99
15.505203,927,17.292900,99
15.522261,928,16.561000,99
15.540031,929,17.262000,99
15.557299,930,16.491200,99
15.574367,931,16.244200,99
15.592057,932,16.779100,99
15.609443,933,16.879900,99
15.626586,934,16.637900,99
15.643958,935,16.880800,99
15.661199,936,16.761000,99
15.678500,937,16.800400,99
15.695882,938,16.832400,99
15.714112,939,17.437000,99
15.731424,940,16.422400,99
15.750494,941,18.587900,99
15.768148,942,17.181800,99
15.785844,943,17.068700,99
15.802978,944,16.649800,99
15.820199,945,16.712200,99
15.838027,946,17.335800,99
15.855819,947,17.146800,99
15.872949,948,16.318500,99
15.890367,949,16.943700,99
15.907423,950,16.548100,99
15.924557,951,16.618900,99
15.941752,952,16.686500,99
15.958755,953,16.495900,99
15.976521,954,16.991300,99
15.993020,955,13.301300,99
16.010903,956,17.461200,99
16.027768,957,16.370000,99
16.045373,958,17.106300,99
16.063443,959,17.577500,99
16.080152,960,16.208100,99
16.097433,961,16.804600,99
16.114535,962,16.289700,99
16.132205,963,16.814500,99
16.149177,964,16.472700,99
16.166479,965,16.821800,99
16.183861,966,16.879700,99
16.201528,967,17.175200,99
16.218616,968,16.594200,99
16.235767,969,16.649500,99
16.253174,970,16.594700,99
16.271013,971,17.392600,99
16.288163,972,16.609700,99
16.306081,973,17.422300,99
16.323146,974,16.564100,99
16.340230,975,16.585100,99
16.357882,976,17.173400,99
16.375398,977,16.593600,99
16.392092,978,12.515800,99
16.409586,979,17.078600,99
16.426188,980,16.040000,99
16.442593,981,15.910100,99
16.459365,982,16.272400,99
16.476441,983,16.240200,99
16.494650,984,17.423700,99
16.511700,985,16.184200,99
16.527875,986,15.673800,99
16.543743,987,15.374300,99
16.560715,988,16.469400,99
16.576285,989,15.080200,99
16.592251,990,13.091100,99
16.608766,991,16.120900,99
16.625322,992,16.070300,99
16.642041,993,16.240900,99
16.657410,994,14.872200,99
