realtime,framenum,rendertime(ms),GPUUtil(%)
15.657940,835,9.842400,68
15.676917,836,8.805800,68
15.690652,837,10.520600,68
15.710114,838,12.458100,68
15.725140,839,8.464900,68
15.740630,840,8.946500,66
15.757573,841,10.300700,66
15.774233,842,9.459400,66
15.792969,843,12.177700,66
15.807720,844,7.900200,66
15.825930,845,11.597000,66
15.840903,846,7.509300,66
15.857436,847,10.033800,66
15.876464,848,11.537800,66
15.890264,849,10.315600,66
15.908906,850,11.937500,66
15.924625,851,9.162700,66
15.943030,852,11.541900,68
15.956424,853,9.850800,68
15.975543,854,8.923600,68
15.991416,855,9.286900,68
16.008415,856,10.269100,68
16.024295,857,9.135400,68
16.042310,858,7.612700,68
16.059880,859,10.149200,68
16.073902,860,10.599600,68
16.095031,861,11.228600,68
16.107198,862,8.867300,68
16.126668,863,12.757100,68
16.141046,864,7.694600,66
16.157505,865,9.616100,66
16.174817,866,10.388900,66
16.190693,867,9.234100,66
16.210463,868,9.932000,66
16.225723,869,8.680200,66
16.243323,870,10.773200,66
16.258865,871,8.733300,66
16.276611,872,10.981900,66
16.290808,873,11.138200,66
16.308154,874,10.466300,66
16.324065,875,9.356700,66
16.342306,876,10.243800,67
16.356958,877,10.709800,67
16.375197,878,11.282500,67
16.390604,879,8.818100,67
16.408681,880,7.876600,67
16.424026,881,8.718000,67
16.441991,882,11.137800,67
16.457362,883,8.484300,67
16.476076,884,11.662700,67
16.490604,885,7.703000,67
16.507216,886,9.776800,67
16.524859,887,10.877000,67
16.542778,888,11.314100,68
16.558793,889,8.775200,68
16.575871,890,9.854000,68
16.590725,891,8.217100,68
16.608684,892,9.976100,68
16.623944,893,8.370300,68
16.642629,894,12.039700,68
16.658482,895,8.841100,68
16.676299,896,11.162900,68
16.691344,897,8.171400,68
16.709771,898,11.578300,68
16.724266,899,8.006900,68
16.742035,900,10.397800,67
16.757717,901,8.929700,67
16.775891,902,11.606600,67
16.790431,903,7.620800,67
16.808852,904,11.526000,67
